precision_quantile,precision_threshold,runtime_quantile,runtime_threshold,optimal_val,feasible_ratio,top_10%_overlap,top_1%_overlap
0.001,0.9763020833333333,0.001,0.10100626945495605,,0.0,0.0,0.0
0.001,0.9763020833333333,0.005,0.1558210849761963,,0.0,0.0,0.0
0.001,0.9763020833333333,0.01,0.19567489624023438,,0.0,0.0,0.0
0.001,0.9763020833333333,0.05,0.41782212257385254,,0.0,0.0,0.0
0.001,0.9763020833333333,0.1,0.7185361385345459,0.019230769230769162,1.3333333333333333e-05,1.3333333333333333e-05,1.3333333333333333e-05
0.001,0.9763020833333333,0.25,1.7975354194641113,0.019230769230769162,5.333333333333333e-05,5.333333333333333e-05,5.333333333333333e-05
0.001,0.9763020833333333,0.5,5.647303104400635,0.019230769230769162,0.00013333333333333334,0.00013333333333333334,0.00013333333333333334
0.001,0.9763020833333333,0.75,22.04057216644287,0.019230769230769162,0.0003066666666666667,0.0003066666666666667,0.0003066666666666667
0.001,0.9763020833333333,0.9,92.3693528175354,0.015750915750915695,0.0007333333333333333,0.0007333333333333333,0.0007333333333333333
0.001,0.9763020833333333,0.95,237.43711352348328,0.015750915750915695,0.00092,0.00092,0.00092
0.001,0.9763020833333333,1.0,10516.85837173462,0.015750915750915695,0.00112,0.00112,0.00112
0.005,0.9692307692307692,0.001,0.10100626945495605,,0.0,0.0,0.0
0.005,0.9692307692307692,0.005,0.1558210849761963,,0.0,0.0,0.0
0.005,0.9692307692307692,0.01,0.19567489624023438,,0.0,0.0,0.0
0.005,0.9692307692307692,0.05,0.41782212257385254,,0.0,0.0,0.0
0.005,0.9692307692307692,0.1,0.7185361385345459,0.019230769230769162,4.6666666666666665e-05,4.6666666666666665e-05,4e-05
0.005,0.9692307692307692,0.25,1.7975354194641113,0.019230769230769162,0.00014666666666666666,0.00014666666666666666,0.00014
0.005,0.9692307692307692,0.5,5.647303104400635,0.019230769230769162,0.0006866666666666667,0.0006866666666666667,0.0006533333333333333
0.005,0.9692307692307692,0.75,22.04057216644287,0.019230769230769162,0.00186,0.00186,0.00176
0.005,0.9692307692307692,0.9,92.3693528175354,0.015750915750915695,0.0032,0.0032,0.003033333333333333
0.005,0.9692307692307692,0.95,237.43711352348328,0.015750915750915695,0.004066666666666666,0.004066666666666666,0.003853333333333333
0.005,0.9692307692307692,1.0,10516.85837173462,0.015750915750915695,0.005273333333333333,0.005273333333333333,0.005006666666666667
0.01,0.9684895833333333,0.001,0.10100626945495605,,0.0,0.0,0.0
0.01,0.9684895833333333,0.005,0.1558210849761963,,0.0,0.0,0.0
0.01,0.9684895833333333,0.01,0.19567489624023438,,0.0,0.0,0.0
